COUNTRY,Model,Media Cost,Impressions,CPM,Clicks,CTR,CPC,IV,CP IV,Entry Rate,NVWR,Cp NVWR,CVR,DCS (pre) Order,Meta_Leads,Cp lead Forms
RO,R 1250 GS Adventure (0M11),6.90362159311784,1000.0,6.90362159311784,119.0,0.119,0.05801362683292303,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 18 (0N71),13.623751812160638,1181.0,11.535776301575476,115.0,0.09737510584250635,0.11846740706226641,,NaN,0.0,,NaN,NaN,,,NaN
RO,F 900 XR (0K21),5.39953570873761,557.0,9.693959979780269,98.0,0.17594254937163376,0.055097303150383775,,NaN,0.0,,NaN,NaN,,,NaN
RO,G 310 R (0G41),3.8537296844224374,552.0,6.9813943558377485,68.0,0.12318840579710146,0.05667249535915349,,NaN,0.0,,NaN,NaN,,,NaN
RO,G 310 GS (0G31),3.40670246872652,508.0,6.706107221902598,63.0,0.12401574803149606,0.05407464236073841,,NaN,0.0,,NaN,NaN,,,NaN
RO,C 400 X (0S11),2.2525297365919,182.0,12.376537014241208,45.0,0.24725274725274726,0.05005621636870889,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 GTL (0F31),1.48053409243765,238.0,6.220731480830462,26.0,0.1092436974789916,0.05694361893990962,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 GT (0F21),0.869092105374813,185.0,4.697795164188178,15.0,0.08108108108108109,0.0579394736916542,,NaN,0.0,,NaN,NaN,,,NaN
RO,K 1600 B (0F61),0.528717060295732,57.0,9.275737899925122,9.0,0.15789473684210525,0.058746340032859105,,NaN,0.0,,NaN,NaN,,,NaN
RO,R 18 Classic (0L21),0.184494844340568,9.0,20.499427148952,4.0,0.4444444444444444,0.046123711085142,,NaN,0.0,,NaN,NaN,,,NaN
HU,Multi,1321.5176802982744,1558378.0,0.848008429468508,14550.0,0.009336630778925267,0.0908259574088161,,NaN,0.0,,NaN,NaN,,133.0,3.7076691729323303
HU,Brand,301.163482,26503.0,11.363373278496773,5661.0,0.21359846055163567,0.05319969652004946,,NaN,0.0,,NaN,NaN,,,NaN
HU,NOT MAPPED,883.463619,457734.0,1.9300808307881872,4902.0,0.010709276566739635,0.1802251364749082,,NaN,0.0,,NaN,NaN,,168.0,5.178809523809524
HU,CE 02 (K06),666.25,293062.0,2.2734097221748297,3149.0,0.010745166551787677,0.21157510320736742,,NaN,0.0,,NaN,NaN,,143.0,4.659090909090909
HU,CE 02 (0C71),220.138425,22940.0,9.596269616390584,1373.0,0.05985178727114211,0.16033388565185724,,NaN,0.0,,NaN,NaN,,,NaN
HU,M 1000 RR (0P01),30.277433000000002,4415.0,6.857855719139298,345.0,0.07814269535673839,0.08776067536231885,,NaN,0.0,,NaN,NaN,,,NaN
HU,F 900 GS (0K61),18.959225,1640.0,11.560503048780488,192.0,0.11707317073170732,0.09874596354166666,,NaN,0.0,,NaN,NaN,,,NaN
HU,F 800 GS (0K51),14.473564,1215.0,11.912398353909463,142.0,0.1168724279835391,0.10192650704225352,,NaN,0.0,,NaN,NaN,,,NaN
HU,F 900 XR (0K21),7.126974,833.0,8.555791116446578,92.0,0.11044417767106843,0.07746710869565217,,NaN,0.0,,NaN,NaN,,,NaN
HU,R 1250 GS Adventure (0M11),4.912769,563.0,8.726055062166964,54.0,0.09591474245115453,0.0909772037037037,,NaN,0.0,,NaN,NaN,,,NaN
HU,C 400 GT (0S01),3.198091,374.0,8.551045454545454,39.0,0.10427807486631016,0.08200233333333333,,NaN,0.0,,NaN,NaN,,,NaN
HU,K 1600 GTL (0F31),2.777042,349.0,7.957140401146131,33.0,0.09455587392550144,0.08415278787878787,,NaN,0.0,,NaN,NaN,,,NaN
HU,K 1600 GT (0F21),1.862803,349.0,5.33754441260745,23.0,0.0659025787965616,0.0809914347826087,,NaN,0.0,,NaN,NaN,,,NaN
HU,C 400 X (0S11),1.403139,190.0,7.384942105263157,17.0,0.08947368421052632,0.08253758823529411,,NaN,0.0,,NaN,NaN,,,NaN
HU,R 1300 GS (0M21),0.72995,99.0,7.3732323232323225,7.0,0.0707070707070707,0.10427857142857143,,NaN,0.0,,NaN,NaN,,,NaN
HU,K 1600 B (0F61),0.508682,58.0,8.770379310344827,7.0,0.1206896551724138,0.07266885714285713,,NaN,0.0,,NaN,NaN,,,NaN
SK,Multi,1252.3455299999998,752537.0,1.6641647254553593,6402.0,0.008507222900668007,0.19561785848172444,,NaN,0.0,,NaN,NaN,,96.0,8.12
SK,CE 02 (K06),1370.04,515618.0,2.657083344646618,5756.0,0.011163303065447676,0.2380194579569145,,NaN,0.0,,NaN,NaN,,192.0,7.135625
SK,NOT MAPPED,1377.0681799999995,587402.0,2.3443368936435345,5578.0,0.009496052107415364,0.24687489781283606,,NaN,0.0,,NaN,NaN,,132.0,10.300303030303027
SK,Brand,189.574045,12477.0,15.193880339825279,4389.0,0.3517672517432075,0.04319299270904534,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 1300 GS (0M21),53.608994,3021.0,17.745446540880504,489.0,0.1618669314796425,0.1096298445807771,,NaN,0.0,,NaN,NaN,,,NaN
SK,CE 02 (0C71),70.716858,3130.0,22.59324536741214,449.0,0.14345047923322685,0.15749857015590202,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 900 GS (0K61),39.438936999999996,1898.0,20.779208113804003,301.0,0.15858798735511065,0.1310263687707641,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 800 GS (0K51),17.846874,1004.0,17.77577091633466,157.0,0.15637450199203187,0.11367435668789809,,NaN,0.0,,NaN,NaN,,,NaN
SK,M 1000 RR (0P01),13.56061,1321.0,10.2654125662377,138.0,0.10446631339894019,0.09826528985507246,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 18 (0N71),17.196136,867.0,19.834066897347174,87.0,0.10034602076124567,0.1976567356321839,,NaN,0.0,,NaN,NaN,,,NaN
SK,F 900 XR (0K21),6.878703,455.0,15.118028571428571,75.0,0.16483516483516483,0.09171604,,NaN,0.0,,NaN,NaN,,,NaN
SK,CE 04 (0C51),6.08391,435.0,13.986,66.0,0.15172413793103448,0.09218045454545455,,NaN,0.0,,NaN,NaN,,,NaN
SK,Dealer,3.779008,188.0,20.101106382978724,50.0,0.26595744680851063,0.07558016000000001,,NaN,0.0,,NaN,NaN,,,NaN
SK,C 400 GT (0S01),4.748333,288.0,16.487267361111112,49.0,0.1701388888888889,0.09690475510204082,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 1250 GS Adventure (0M11),2.96385,233.0,12.720386266094419,31.0,0.13304721030042918,0.09560806451612903,,NaN,0.0,,NaN,NaN,,,NaN
SK,G 310 GS (0G31),2.652778,213.0,12.454356807511738,27.0,0.1267605633802817,0.09825103703703704,,NaN,0.0,,NaN,NaN,,,NaN
SK,G 310 R (0G41),2.543958,209.0,12.172047846889953,26.0,0.12440191387559808,0.09784453846153846,,NaN,0.0,,NaN,NaN,,,NaN
SK,C 400 X (0S11),2.173338,107.0,20.311570093457945,22.0,0.205607476635514,0.09878809090909092,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 GTL (0F31),2.164648,247.0,8.763757085020243,22.0,0.08906882591093117,0.09839309090909092,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 GT (0F21),1.822545,195.0,9.346384615384615,17.0,0.08717948717948718,0.10720852941176472,,NaN,0.0,,NaN,NaN,,,NaN
SK,K 1600 B (0F61),0.164216,19.0,8.642947368421053,2.0,0.10526315789473684,0.082108,,NaN,0.0,,NaN,NaN,,,NaN
SK,R 18 Transcontinental (0L41),0.100221,19.0,5.274789473684211,1.0,0.05263157894736842,0.100221,,NaN,0.0,,NaN,NaN,,,NaN
SI,Multi,1059.111417,1355374.0,0.7814163596173455,6881.0,0.005076827502962282,0.15391824109867752,,NaN,0.0,,NaN,NaN,,90.0,7.479111111111111
SI,NOT MAPPED,1137.851019,558784.0,2.036298496377849,4624.0,0.008275111671057152,0.2460750473615917,,NaN,0.0,,NaN,NaN,,130.0,8.606923076923076
SI,CE 02 (K06),563.8400000000001,230558.0,2.4455451556658203,3262.0,0.01414828372903998,0.17285101164929495,,NaN,0.0,,NaN,NaN,,88.0,6.407272727272729
SI,CE 04 (K07),527.74,152368.0,3.4635881549931744,1822.0,0.011957891420770765,0.289648737650933,,NaN,0.0,,NaN,NaN,,66.0,7.996060606060606
SI,Brand,135.005586,9239.0,14.612575603420282,1807.0,0.19558393765559043,0.07471255451023796,,NaN,0.0,,NaN,NaN,,,NaN
SI,CE 02 (0C71),104.045562,3629.0,28.670587489666577,406.0,0.1118765500137779,0.25626985714285716,,NaN,0.0,,NaN,NaN,,,NaN
SI,R 1300 GS (0M21),29.507329000000002,1883.0,15.670381837493363,175.0,0.09293680297397769,0.1686133085714286,,NaN,0.0,,NaN,NaN,,,NaN
SI,F 900 GS (0K61),17.536259,757.0,23.16546763540291,113.0,0.14927344782034346,0.15518813274336285,,NaN,0.0,,NaN,NaN,,,NaN
SI,M 1000 RR (0P01),15.932385,1628.0,9.786477272727273,107.0,0.06572481572481573,0.14890079439252338,,NaN,0.0,,NaN,NaN,,,NaN
SI,F 800 GS (0K51),17.363188,850.0,20.427280000000003,107.0,0.12588235294117647,0.16227278504672898,,NaN,0.0,,NaN,NaN,,,NaN
SI,F 900 XR (0K21),12.237298,709.0,17.259940761636106,99.0,0.13963328631875882,0.1236090707070707,,NaN,0.0,,NaN,NaN,,,NaN
SI,CE 04 (0C51),8.447007,402.0,21.012455223880593,66.0,0.16417910447761194,0.12798495454545453,,NaN,0.0,,NaN,NaN,,,NaN
SI,C 400 GT (0S01),6.562411,292.0,22.474010273972603,46.0,0.15753424657534246,0.14266110869565218,,NaN,0.0,,NaN,NaN,,,NaN
SI,K 1600 GTL (0F31),4.621247,362.0,12.765875690607736,28.0,0.07734806629834254,0.16504453571428573,,NaN,0.0,,NaN,NaN,,,NaN
SI,C 400 X (0S11),3.23645,169.0,19.15059171597633,25.0,0.14792899408284024,0.129458,,NaN,0.0,,NaN,NaN,,,NaN
SI,K 1600 GT (0F21),2.84,190.0,14.94736842105263,17.0,0.08947368421052632,0.16705882352941176,,NaN,0.0,,NaN,NaN,,,NaN
SI,G 310 R (0G41),1.94976,130.0,14.998153846153846,13.0,0.1,0.14998153846153844,,NaN,0.0,,NaN,NaN,,,NaN
SI,G 310 GS (0G31),1.461371,142.0,10.291345070422535,10.0,0.07042253521126761,0.1461371,,NaN,0.0,,NaN,NaN,,,NaN
SI,K 1600 B (0F61),0.858816,36.0,23.856,5.0,0.1388888888888889,0.1717632,,NaN,0.0,,NaN,NaN,,,NaN
SI,Dealer,0.12,2.0,60.0,1.0,0.5,0.12,,NaN,0.0,,NaN,NaN,,,NaN
BG,Multi,563.1925019999999,951581.0,0.5918492508782751,7775.0,0.008170612906310656,0.0724363346623794,1984.0,0.09150831754032257,0.2551768488745981,1.0,181.55250199999998,5.040322580645161E-4,0.0,52.0,7.33923076923077
BG,CE 02 (K06),464.92,270290.0,1.7200784342742979,4644.0,0.017181545747160458,0.10011197243755383,,NaN,0.0,,NaN,NaN,,52.0,8.94076923076923
BG,NOT MAPPED,691.8037580000001,442947.0,1.561820619622664,4223.0,0.009533871998230036,0.16381808145867868,,NaN,0.0,,NaN,NaN,,68.0,10.141764705882354
BG,CE 04 (K07),165.56,61708.0,2.6829584494717054,894.0,0.014487586698645232,0.18519015659955257,,NaN,0.0,,NaN,NaN,,10.0,16.556
BG,Brand,47.579074,3228.0,14.739490086741014,796.0,0.24659231722428748,0.05977270603015075,,NaN,0.0,,NaN,NaN,,,NaN
BG,CE 02 (0C71),30.306823,1078.0,28.11393599257885,221.0,0.20500927643784786,0.13713494570135748,,NaN,0.0,,NaN,NaN,,,NaN
BG,CE 04 (0C51),12.778347,685.0,18.65452116788321,132.0,0.1927007299270073,0.09680565909090909,,NaN,0.0,,NaN,NaN,,,NaN
BG,Dealer,4.356537,364.0,11.968508241758244,113.0,0.31043956043956045,0.038553424778761065,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 900 GS (0K61),5.694617,209.0,27.24697129186603,54.0,0.2583732057416268,0.10545587037037037,155.0,0.036739464516129035,2.8703703703703702,1.0,5.694617,0.0064516129032258064,0.0,,NaN
BG,C 400 GT (0S01),5.403061,266.0,20.31225939849624,52.0,0.19548872180451127,0.10390501923076924,,NaN,0.0,,NaN,NaN,,,NaN
BG,G 310 R (0G41),3.727454,291.0,12.80912027491409,39.0,0.13402061855670103,0.09557574358974359,,NaN,0.0,,NaN,NaN,,,NaN
BG,R 18 (0N71),4.2774350000000005,243.0,17.602613168724282,38.0,0.15637860082304528,0.11256407894736843,,NaN,0.0,,NaN,NaN,,,NaN
BG,C 400 X (0S11),2.96686,169.0,17.555384615384614,31.0,0.1834319526627219,0.09570516129032258,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 900 XR (0K21),2.113261,168.0,12.578934523809524,26.0,0.15476190476190477,0.08127926923076924,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 GT (0F21),0.9119,64.0,14.2484375,10.0,0.15625,0.09119000000000001,,NaN,0.0,,NaN,NaN,,,NaN
BG,M 1000 RR (0P01),0.98,63.0,15.555555555555555,9.0,0.14285714285714285,0.10888888888888888,,NaN,0.0,,NaN,NaN,,,NaN
BG,F 800 GS (0K51),0.518334,30.0,17.2778,6.0,0.2,0.086389,221.0,0.0023454027149321264,36.833333333333336,4.0,0.1295835,0.01809954751131222,0.0,,NaN
BG,R 1250 RT (0L01),0.43,28.0,15.357142857142856,4.0,0.14285714285714285,0.1075,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 GTL (0F31),0.35,54.0,6.481481481481481,4.0,0.07407407407407407,0.0875,,NaN,0.0,,NaN,NaN,,,NaN
BG,R 1300 GS (0M21),0.32215099999999997,15.0,21.476733333333332,3.0,0.2,0.10738366666666666,,NaN,0.0,,NaN,NaN,,,NaN
BG,K 1600 B (0F61),0.1,20.0,5.0,2.0,0.1,0.05,,NaN,0.0,,NaN,NaN,,,NaN
BG,R 18 Transcontinental (0L41),0.1,11.0,9.090909090909092,1.0,0.09090909090909091,0.1,,NaN,0.0,,NaN,NaN,,,NaN
BG,R 18 Classic (0L21),0.12,13.0,9.230769230769232,1.0,0.07692307692307693,0.12,,NaN,0.0,,NaN,NaN,,,NaN
BG,G 310 GS (0G31),0.1,2.0,50.0,1.0,0.5,0.1,,NaN,0.0,,NaN,NaN,,,NaN
Linkpost - statika - F800GS,NOT MAPPED,3135.9600000000014,2204921.0,1.4222550377088348,10284.0,0.004664112682495201,0.30493582263710634,,NaN,0.0,,NaN,NaN,,186.0,0.0
Linkpost - static - F800GS,NOT MAPPED,3886.5000000000014,1285678.0,3.0229186468151443,5516.0,0.0042903433052443925,0.7045866569978247,,NaN,0.0,,NaN,NaN,,100.0,0.0
AT,Multi,2347.3080279999995,3303254.0,0.7106047636663725,5127.0,0.0015521058931586853,0.45783265613419144,4676.0,0.5019905962360991,0.9120343280670957,3.0,782.4360093333331,6.415739948674081E-4,0.0,,NaN
Linkpost - static - F800,NOT MAPPED,210.42000000000002,312105.0,0.6741961839765463,2512.0,0.008048573396773522,0.08376592356687898,,NaN,0.0,,NaN,NaN,,,NaN
